date,cl1,cl2,roll coef,day of month,roll last month,is end of month,date,month close,roll coef,perf month init,perf month corr,long only reinvested,long only not reinvested,pos strat 7,perf strat7,strat 7 reinvested,strat 7 not reinvested,pos strat 9,perf strat9,strat 9 reinvested,strat 9 not reinvested,unnamed: 22,unnamed: 23,trading cost,unnamed: 25,pos aver7 aver9,perf aver7 aver9,aver7 aver9 reinvested,aver7 aver9 not reinvested,0,0.1,trading cost .1,0.2
6/28/1985,26.87,26.36,-0.0189802754,20,-0.03664345914,1,5/28/2010,73.97,0.05334450496,-0.1413813117,-0.1558825396,1.216782517,1.759521741,1.0,-0.1558825396,1.46419196,1.921065851,1.0,-0.1558825396,1.140234578,1.676589276,0,0.001116486788,0.03656904834,1.640020227,1,-0.1558825396,0,1.581107619,0,0.0004055698256,0.01492453414,1.566183084
7/1/1985,26.68,26.08,-0.02248875562,1,-0.03664345914,0,6/30/2010,75.63,0.01544195953,0.02244153035,-0.03090297461,1.179180318,1.728618766,-1.0,0.03090297461,1.509439847,1.951968826,-1.0,0.03090297461,1.175471218,1.70749225,2,0.001124437781,0.0388179239,1.668674326,1,-0.03090297461,0,1.550204644,0,0.0003966679889,0.01492453414,1.53528011
7/2/1985,26.94,26.26,-0.02524127691,2,-0.03664345914,0,7/30/2010,78.95,0.005090054816,0.0438979241,0.02845596457,1.212735031,1.757074731,-1.0,-0.02845596457,1.46648728,1.923512861,-1.0,-0.02845596457,1.142022051,1.679036286,0,0.001113585746,0.0388179239,1.640218362,1,0.02845596457,0,1.578660609,0,0.0003799873338,0.01492453414,1.563736074
7/3/1985,26.91,26.3,-0.0226681531,3,-0.03664345914,0,8/31/2010,71.92,0.005040456294,-0.08904369854,-0.09413375336,1.098575731,1.662940978,1.0,-0.09413375336,1.328441328,1.829379108,1.0,-0.09413375336,1.034519229,1.584902532,2,0.001114827202,0.0410475783,1.543854954,1,-0.09413375336,0,1.484526855,0,0.0004171301446,0.01492453414,1.469602321
7/8/1985,26.99,26.33,-0.0244535013,4,-0.03664345914,0,9/30/2010,79.97,0.01446987635,0.1119299221,0.1068894658,1.216001904,1.769830443,-1.0,-0.1068894658,1.186444944,1.722489642,-1.0,-0.1068894658,0.9239400208,1.478013066,2,0.001111522786,0.04327062387,1.434742443,1,0.1068894658,0,1.591416321,0,0.0003751406778,0.01492453414,1.576491787
7/9/1985,27.45,26.84,-0.02222222222,5,-0.03664345914,0,10/29/2010,81.43,0.008102551699,0.01825684632,0.003786969969,1.220606867,1.773617413,1.0,0.003786969969,1.190937975,1.726276612,1.0,0.003786969969,0.9274389539,1.481800036,2,0.001092896175,0.04545641622,1.43634362,1,0.003786969969,0,1.595203291,0,0.0003684145892,0.01492453414,1.580278757
7/10/1985,27.55,26.88,-0.02431941924,6,-0.03664345914,0,11/30/2010,84.11,0.005419415646,0.0329117033,0.0248091516,1.250889088,1.798426565,1.0,0.0248091516,1.220484136,1.751085764,1.0,0.0248091516,0.9504479275,1.506609188,0,0.00108892922,0.04545641622,1.461152772,-1,-0.0248091516,0,1.570394139,2,0.0003566757817,0.0156378857,1.554756254
7/11/1985,27.37,26.67,-0.02557544757,7,-0.03664345914,0,12/31/2010,91.38,0.006343452651,0.0864344311,0.08101501546,1.352229886,1.87944158,1.0,0.08101501546,1.319361677,1.832100779,1.0,0.08101501546,1.027448481,1.587624204,0,0.00109609061,0.04545641622,1.542167787,-1,-0.08101501546,0,1.489379124,0,0.0003282994091,0.0156378857,1.473741238
7/12/1985,27.11,26.37,-0.02729620066,8,-0.03664345914,0,1/31/2011,92.19,0.01125191173,0.008864084045,0.002520631394,1.355638359,1.881962212,1.0,0.002520631394,1.322687302,1.83462141,1.0,0.002520631394,1.0300383,1.590144835,0,0.00110660273,0.04545641622,1.544688419,1,0.002520631394,0,1.491899755,2,0.000325414904,0.01628871551,1.47561104
7/15/1985,27.31,26.4,-0.03332112779,9,-0.03664345914,0,2/28/2011,96.97,0.04622096451,0.05184944137,0.04059752964,1.410673928,1.922559741,1.0,0.04059752964,1.376385139,1.87521894,1.0,0.04059752964,1.07185531,1.630742365,0,0.001098498718,0.04545641622,1.585285948,1,0.04059752964,0,1.532497285,0,0.0003093740332,0.01628871551,1.516208569
7/16/1985,27.37,26.47,-0.0328827183,10,-0.0328827183,0,3/31/2011,106.72,0.009882399447,0.1005465608,0.05432559628,1.48730963,1.976885338,1.0,0.05432559628,1.451158082,1.929544536,1.0,0.05432559628,1.130084489,1.685067961,0,0.00109609061,0.04545641622,1.639611545,1,0.05432559628,0,1.586822881,0,0.0002811094453,0.01628871551,1.570534166
7/17/1985,27.48,26.57,-0.03311499272,11,-0.0328827183,0,4/29/2011,113.93,0.005457404495,0.06755997001,0.05767757057,1.573094036,2.034562908,1.0,0.05767757057,1.534857355,1.987222107,1.0,0.05767757057,1.195265017,1.742745531,0,0.001091703057,0.04545641622,1.697289115,1,0.05767757057,0,1.644500452,0,0.0002633195822,0.01628871551,1.628211736
7/18/1985,27.49,26.7,-0.02873772281,12,-0.0328827183,0,5/31/2011,102.7,0.004716507777,-0.09856929694,-0.1040267014,1.409450253,1.930536207,1.0,-0.1040267014,1.375191207,1.883195405,1.0,-0.1040267014,1.07092554,1.63871883,0,0.001091305929,0.04545641622,1.593262414,1,-0.1040267014,0,1.54047375,0,0.0002921129503,0.01628871551,1.524185035
7/19/1985,27.4,26.68,-0.02627737226,13,-0.0328827183,0,6/30/2011,95.42,0.004931065714,-0.07088607595,-0.07560258373,1.302892172,1.854933623,1.0,-0.07560258373,1.271223199,1.807592822,1.0,-0.07560258373,0.9899608022,1.563116246,0,0.001094890511,0.04545641622,1.51765983,1,-0.07560258373,0,1.464871167,0,0.000314399497,0.01628871551,1.448582451
7/22/1985,27.7,26.91,-0.0285198556,14,-0.0328827183,0,7/29/2011,95.7,0.003702180173,0.002934395305,-0.001996670409,1.300290726,1.852936953,-1.0,0.001996670409,1.273761412,1.809589492,-1.0,0.001996670409,0.9919374277,1.565112917,2,0.001083032491,0.04762248121,1.517490435,1,-0.001996670409,0,1.462874496,0,0.0003134796238,0.01628871551,1.446585781
7/23/1985,27.16,26.47,-0.02540500736,15,-0.0328827183,0,8/31/2011,88.81,0.003630826892,-0.07199582027,-0.07569800044,1.201861318,1.777238952,-1.0,0.07569800044,1.370182604,1.885287493,-1.0,0.07569800044,1.067025108,1.640810917,0,0.001104565538,0.04762248121,1.593188436,1,-0.07569800044,0,1.387176496,0,0.0003377997973,0.01628871551,1.37088778
7/24/1985,27.34,26.7,-0.02340892465,16,-0.0328827183,0,9/30/2011,79.2,0.002125279642,-0.1082085351,-0.111839362,1.067445915,1.66539959,-1.0,0.111839362,1.523422953,1.997126855,-1.0,0.111839362,1.186360515,1.752650279,0,0.001097293343,0.04762248121,1.705027798,1,-0.111839362,0,1.275337134,0,0.0003787878788,0.01628871551,1.259048418
7/25/1985,27.31,26.76,-0.02013914317,17,-0.0328827183,0,10/31/2011,93.19,0.002304147465,0.1766414141,0.1745161345,1.25373245,1.839915725,-1.0,-0.1745161345,1.257561068,1.82261072,-1.0,-0.1745161345,0.9793214636,1.578134145,0,0.001098498718,0.04762248121,1.530511663,1,0.1745161345,0,1.449853268,0,0.0003219229531,0.01628871551,1.433564553
7/26/1985,27.3,26.71,-0.02161172161,18,-0.0328827183,0,11/30/2011,100.36,0.0008151620135,0.07693958579,0.07463543833,1.347305321,1.914551163,-1.0,-0.07463543833,1.163702446,1.747975282,-1.0,-0.07463543833,0.9062293769,1.503498706,0,0.001098901099,0.04762248121,1.455876225,-1,-0.07463543833,0,1.37521783,2,0.0002989238741,0.01688656326,1.358331267
7/29/1985,27.36,26.79,-0.02083333333,19,-0.0328827183,0,12/30/2011,98.83,0.002001053186,-0.01524511758,-0.01606027959,1.32566722,1.898490884,1.0,-0.01606027959,1.14501306,1.731915002,1.0,-0.01606027959,0.8916750797,1.487438427,2,0.001096491228,0.04981546366,1.437622963,-1,0.01606027959,0,1.39127811,0,0.0003035515532,0.01688656326,1.374391546
7/30/1985,27.34,26.82,-0.01901975128,20,-0.0328827183,0,1/31/2012,98.48,0.001588720087,-0.003541434787,-0.005542487973,1.318319726,1.892948396,1.0,-0.005542487973,1.138666838,1.726372514,1.0,-0.005542487973,0.8867329813,1.481895939,0,0.001097293343,0.04981546366,1.432080475,-1,0.005542487973,0,1.396820598,0,0.0003046303818,0.01688656326,1.379934034
7/31/1985,27.12,26.46,-0.02433628319,21,-0.0328827183,1,2/29/2012,107.07,0.003375024816,0.08722583266,0.08563711257,1.431216821,1.978585508,1.0,0.08563711257,1.236178979,1.812009627,1.0,0.08563711257,0.9626702335,1.567533051,0,0.00110619469,0.04981546366,1.517717588,-1,-0.08563711257,0,1.311183485,0,0.0002801905296,0.01688656326,1.294296922
8/1/1985,27.19,26.61,-0.02133137183,1,-0.0328827183,0,3/30/2012,103.02,0.004932182491,-0.03782572149,-0.04120074631,1.372249619,1.937384762,1.0,-0.04120074631,1.185247482,1.77080888,1.0,-0.04120074631,0.9230075014,1.526332305,0,0.001103346819,0.04981546366,1.476516841,-1,0.04120074631,0,1.352384231,0,0.0002912055911,0.01688656326,1.335497668
8/2/1985,27.31,26.74,-0.02087147565,2,-0.0328827183,0,4/30/2012,104.87,0.00427474983,0.01795767812,0.01302549563,1.390123851,1.950410257,1.0,0.01302549563,1.200685918,1.783834376,1.0,0.01302549563,0.9350301316,1.539357801,0,0.001098498718,0.04981546366,1.489542337,1,0.01302549563,0,1.365409727,2,0.0002860684657,0.01745870019,1.347951027
8/5/1985,27.33,26.78,-0.02012440542,3,-0.0328827183,0,5/31/2012,86.53,0.003692762186,-0.1748831887,-0.1791579385,1.141072127,1.771252319,1.0,-0.1791579385,0.9855735041,1.604676438,1.0,-0.1791579385,0.7675120607,1.360199862,0,0.001097694841,0.04981546366,1.310384398,1,-0.1791579385,0,1.186251788,0,0.0003467005663,0.01745870019,1.168793088
8/6/1985,27.26,26.69,-0.02090975789,4,-0.0328827183,0,6/29/2012,84.96,0.003694434513,-0.0181439963,-0.02183675849,1.116154811,1.74941556,-1.0,0.02183675849,1.007095235,1.626513196,-1.0,0.02183675849,0.7842720362,1.382036621,2,0.001100513573,0.05201649081,1.33002013,1,-0.02183675849,0,1.16441503,0,0.0003531073446,0.01745870019,1.14695633
8/7/1985,27.27,26.71,-0.02053538687,5,-0.0328827183,0,7/31/2012,88.06,0.004297184214,0.03648775895,0.03279332443,1.152757238,1.782208885,-1.0,-0.03279332443,0.9740692339,1.593719872,-1.0,-0.03279332443,0.7585531489,1.349243296,0,0.001100110011,0.05201649081,1.297226805,1,0.03279332443,0,1.197208354,0,0.0003406768113,0.01745870019,1.179749654
8/8/1985,27.31,26.71,-0.02196997437,6,-0.0328827183,0,8/31/2012,96.47,0.00331799208,0.09550306609,0.09120588188,1.257895478,1.873414767,-1.0,-0.09120588188,0.8852283905,1.50251399,-1.0,-0.09120588188,0.68936864,1.258037414,0,0.001098498718,0.05201649081,1.206020923,-1,-0.09120588188,0,1.106002472,2,0.000310977506,0.0180806552,1.087921817
8/9/1985,27.37,26.85,-0.01899890391,7,-0.0328827183,0,9/28/2012,92.19,0.003415441937,-0.04436612418,-0.04768411626,1.197913844,1.82573065,1.0,-0.04768411626,0.843017057,1.454829873,-1.0,0.04768411626,0.7222405744,1.30572153,0,0.00109609061,0.05201649081,1.25370504,-1,0.04768411626,0,1.153686589,0,0.000325414904,0.0180806552,1.135605934
8/12/1985,27.58,27.15,-0.01559100798,8,-0.0328827183,0,10/31/2012,86.24,0.004572175049,-0.06454062263,-0.06795606456,1.116508334,1.757774586,-1.0,0.06795606456,0.9003051785,1.522785938,-1.0,0.06795606456,0.7713212015,1.373677595,0,0.001087744743,0.05201649081,1.321661104,-1,0.06795606456,0,1.221642653,0,0.0003478664193,0.0180806552,1.203561998
8/13/1985,27.61,27.12,-0.01774719305,9,-0.0328827183,0,11/30/2012,88.91,0.004981464319,0.03096011132,0.02638793627,1.145970684,1.784162522,-1.0,-0.02638793627,0.8765479828,1.496398002,-1.0,-0.02638793627,0.7509676268,1.347289659,0,0.00108656284,0.05201649081,1.295273168,-1,-0.02638793627,0,1.195254717,0,0.0003374198628,0.0180806552,1.177174062
8/14/1985,27.73,27.24,-0.01767039308,10,-0.01767039308,0,12/31/2012,91.82,0.005995618586,0.03272972669,0.02774826237,1.177769379,1.811910785,-1.0,-0.02774826237,0.8522252994,1.468649739,-1.0,-0.02774826237,0.73012958,1.319541396,0,0.001081860801,0.05201649081,1.267524906,-1,-0.02774826237,0,1.167506455,0,0.0003267262034,0.0180806552,1.149425799
8/15/1985,28.06,27.57,-0.01746258019,11,-0.01767039308,0,1/31/2013,97.49,0.004716981132,0.06175125245,0.05575563386,1.243436658,1.867666418,1.0,0.05575563386,0.8997416612,1.524405373,1.0,0.05575563386,0.7708384176,1.37529703,2,0.001069137562,0.05415476593,1.321142264,-1,-0.05575563386,0,1.111750821,0,0.0003077238691,0.0180806552,1.093670166
8/16/1985,28.03,27.54,-0.01748127007,12,-0.01767039308,0,2/28/2013,92.05,0.006063097318,-0.05580059493,-0.06051757606,1.168186885,1.807148842,1.0,-0.06051757606,0.8452914768,1.463887797,1.0,-0.06051757606,0.724189145,1.314779454,0,0.001070281841,0.05415476593,1.260624688,1,-0.06051757606,0,1.051233245,2,0.0003259098316,0.01873247486,1.03250077
8/19/1985,27.99,27.51,-0.01714898178,13,-0.01767039308,0,3/28/2013,97.23,0.003762227239,0.05627376426,0.05021066694,1.226842328,1.857359509,-1.0,-0.05021066694,0.802848828,1.41367713,1.0,0.05021066694,0.760551165,1.364990121,0,0.001071811361,0.05415476593,1.310835355,1,0.05021066694,0,1.101443912,0,0.0003085467448,0.01873247486,1.082711437
8/20/1985,28.09,27.73,-0.01281594874,14,-0.01767039308,0,4/30/2013,93.46,0.00350531274,-0.03877404093,-0.04253626817,1.174657034,1.814823241,1.0,-0.04253626817,0.7686986349,1.371140862,1.0,-0.04253626817,0.7282001567,1.322453853,0,0.001067995728,0.05415476593,1.268299087,1,-0.04253626817,0,1.058907643,0,0.0003209929382,0.01873247486,1.040175169
8/21/1985,27.88,27.44,-0.01578192253,15,-0.01767039308,0,5/31/2013,91.97,0.002865937799,-0.01594264926,-0.019447962,1.151812348,1.795375279,1.0,-0.019447962,0.7537490131,1.3516929,1.0,-0.019447962,0.7140381477,1.303005891,0,0.001076040172,0.05415476593,1.248851125,-1,0.019447962,0,1.078355605,2,0.0003261933239,0.01938486151,1.058970744
8/22/1985,27.97,27.55,-0.01501608867,16,-0.01767039308,0,6/28/2013,96.56,0.002248339295,0.04990757856,0.04704164076,1.205995491,1.84241692,-1.0,-0.04704164076,0.7182914228,1.304651259,-1.0,-0.04704164076,0.6804486217,1.25596425,2,0.001072577762,0.05629992146,1.199664329,1,0.04704164076,0,1.125397246,2,0.0003106876553,0.02000623682,1.105391009
8/23/1985,27.95,27.55,-0.01431127013,17,-0.01767039308,0,7/31/2013,105.03,-0.003762227239,0.08771748136,0.08546914206,1.309070891,1.927886062,1.0,0.08546914206,0.7796831744,1.390120401,1.0,0.08546914206,0.7386059816,1.341433392,2,0.001073345259,0.05844661197,1.28298678,1,0.08546914206,0,1.210866388,0,0.0002856326764,0.02000623682,1.190860151
8/26/1985,28.1,27.73,-0.01316725979,18,-0.01767039308,0,8/30/2013,107.65,-0.002714085166,0.02494525374,0.02870748098,1.346651019,1.956593543,1.0,0.02870748098,0.8020659143,1.418827882,1.0,0.02870748098,0.7598094987,1.370140873,0,0.001067615658,0.05844661197,1.311694261,1,0.02870748098,0,1.239573869,0,0.0002786809104,0.02000623682,1.219567632
8/27/1985,28.08,27.72,-0.01282051282,19,-0.01767039308,0,9/30/2013,102.33,-0.003752697251,-0.04941941477,-0.0467053296,1.283755239,1.909888213,1.0,-0.0467053296,0.7646051614,1.372122553,1.0,-0.0467053296,0.7243223457,1.323435544,0,0.001068376068,0.05844661197,1.264988932,1,-0.0467053296,0,1.19286854,0,0.0002931691586,0.02000623682,1.172862303
8/28/1985,28.1,27.76,-0.01209964413,20,-0.01767039308,0,10/31/2013,96.38,0.0006835269993,-0.05814521646,-0.05439251921,1.213928557,1.855495694,1.0,-0.05439251921,0.7230163605,1.317730033,1.0,-0.05439251921,0.6849246286,1.269043024,0,0.001067615658,0.05844661197,1.210596412,1,-0.05439251921,0,1.13847602,0,0.0003112678979,0.02000623682,1.118469784
8/29/1985,27.94,27.57,-0.01324266285,21,-0.01767039308,0,11/29/2013,92.72,0.006932593857,-0.03797468354,-0.03865821054,1.167000252,1.816837484,-1.0,0.03865821054,0.7509668792,1.356388244,-1.0,0.03865821054,0.7114025891,1.307701235,2,0.00107372942,0.06059407081,1.247107164,1,-0.03865821054,0,1.09981781,0,0.0003235547886,0.02000623682,1.079811573
8/30/1985,28.08,27.72,-0.01282051282,22,-0.01767039308,1,12/31/2013,98.42,0.003416149068,0.06147540984,0.05454281598,1.230651732,1.8713803,-1.0,-0.05454281598,0.7100070309,1.301845428,-1.0,-0.05454281598,0.6726006886,1.253158419,0,0.001068376068,0.06059407081,1.192564348,1,0.05454281598,0,1.154360626,0,0.0003048160943,0.02000623682,1.134354389
9/3/1985,28.28,27.89,-0.01379066478,1,-0.01767039308,0,1/31/2014,97.49,0.001911436763,-0.009449298923,-0.01286544799,1.214818846,1.858514852,-1.0,0.01286544799,0.7191415894,1.314710876,1.0,-0.01286544799,0.6639473794,1.240292971,2,0.001060820368,0.06271571155,1.177577259,1,-0.01286544799,0,1.141495178,0,0.0003077238691,0.02000623682,1.121488941
9/4/1985,28.27,27.79,-0.01697912982,2,-0.01767039308,0,2/28/2014,102.59,-0.001694915254,0.05231305775,0.05040162099,1.276047685,1.908916473,-1.0,-0.05040162099,0.6828956876,1.264309255,-1.0,-0.05040162099,0.6304833552,1.18989135,2,0.001061195614,0.06483810278,1.125053247,1,0.05040162099,0,1.191896799,0,0.0002924261624,0.02000623682,1.171890562
9/5/1985,27.97,27.41,-0.02002145156,3,-0.01767039308,0,3/31/2014,101.58,-0.003337041157,-0.009845014134,-0.00815009888,1.26564777,1.900766374,1.0,-0.00815009888,0.6773300202,1.256159156,1.0,-0.00815009888,0.6253448535,1.181741251,2,0.001072577762,0.0669832583,1.114757993,-1,0.00815009888,0,1.200046898,2,0.0002953337271,0.02059690428,1.179449994
9/6/1985,27.75,27.25,-0.01801801802,4,-0.01767039308,0,4/30/2014,99.74,-0.008073041807,-0.01811380193,-0.01477676077,1.246945596,1.885989613,1.0,-0.01477676077,0.6673212766,1.241382395,1.0,-0.01477676077,0.6161042822,1.16696449,0,0.001081081081,0.0669832583,1.099981232,-1,0.01477676077,0,1.214823659,0,0.0003007820333,0.02059690428,1.194226754
9/9/1985,27.64,26.95,-0.02496382055,5,-0.01767039308,0,5/30/2014,102.71,-0.006154146723,0.0297774213,0.0378504631,1.294143064,1.923840076,1.0,0.0378504631,0.6925796959,1.279232859,-1.0,-0.0378504631,0.5927844498,1.129114027,2,0.001085383502,0.06915402531,1.059960002,-1,-0.0378504631,0,1.176973195,0,0.0002920845098,0.02059690428,1.156376291
9/10/1985,27.89,27.18,-0.0254571531,6,-0.01767039308,0,6/30/2014,105.37,-0.006921709849,0.02589815987,0.03205230659,1.335623334,1.955892383,1.0,0.03205230659,0.7147784727,1.311285165,1.0,0.03205230659,0.6117845587,1.161166334,2,0.001075654356,0.07130533402,1.089861,-1,-0.03205230659,0,1.144920889,0,0.0002847110183,0.02059690428,1.124323985
9/11/1985,27.88,27.15,-0.02618364419,7,-0.01767039308,0,7/31/2014,98.17,-0.004301720688,-0.0683306444,-0.06140893455,1.253604128,1.894483448,1.0,-0.06140893455,0.6708846882,1.249876231,1.0,-0.06140893455,0.5742155208,1.099757399,0,0.001076040172,0.07130533402,1.028452065,1,-0.06140893455,0,1.083511954,2,0.0003055923398,0.02120808896,1.062303865
9/12/1985,28.04,27.49,-0.01961483595,8,-0.01767039308,0,8/29/2014,95.96,-0.01569365976,-0.02251196903,-0.01821024835,1.230775686,1.8762732,-1.0,0.01821024835,0.683101665,1.268086479,-1.0,0.01821024835,0.5846721281,1.117967648,2,0.001069900143,0.0734451343,1.044522513,1,-0.01821024835,0,1.065301706,0,0.0003126302626,0.02120808896,1.044093617
9/13/1985,28.01,27.31,-0.02499107462,9,-0.01767039308,0,9/30/2014,91.16,-0.01000860956,-0.05002084202,-0.03432718226,1.188526625,1.841946017,-1.0,0.03432718226,0.7065506204,1.302413661,-1.0,0.03432718226,0.6047422748,1.15229483,0,0.001071046055,0.0734451343,1.078849696,1,-0.03432718226,0,1.030974524,0,0.0003290917069,0.02120808896,1.009766435
9/16/1985,27.92,27.27,-0.02328080229,10,-0.02328080229,0,10/31/2014,80.54,-0.007820136852,-0.1164984642,-0.1064898547,1.061960597,1.735456163,-1.0,0.1064898547,0.7817910933,1.408903516,-1.0,0.1064898547,0.6691411917,1.258784685,0,0.001074498567,0.0734451343,1.18533955,-1,0.1064898547,0,1.137464378,2,0.0003724857214,0.0219530604,1.115511318
9/17/1985,28.08,27.47,-0.02172364672,11,-0.02328080229,0,11/28/2014,66.15,0.0,-0.1786689844,-0.1708488475,0.8805258529,1.564607315,-1.0,0.1708488475,0.9153592005,1.579752363,-1.0,0.1708488475,0.7834631931,1.429633532,0,0.001068376068,0.0734451343,1.356188398,-1,0.1708488475,0,1.308313226,0,0.0004535147392,0.0219530604,1.286360165
9/18/1985,28.1,27.49,-0.02170818505,12,-0.02328080229,0,12/31/2014,53.27,0.004670472237,-0.1947089947,-0.1947089947,0.7090795493,1.369898321,-1.0,0.1947089947,1.09358787,1.774461358,-1.0,0.1947089947,0.9360105239,1.624342527,0,0.001067615658,0.0734451343,1.550897393,-1,0.1947089947,0,1.503022221,0,0.0005631687629,0.0219530604,1.48106916
9/19/1985,28.2,27.58,-0.0219858156,13,-0.02328080229,0,1/30/2015,48.24,0.01037837838,-0.09442462925,-0.09909510148,0.6388132394,1.270803219,-1.0,0.09909510148,1.201957071,1.87355646,-1.0,0.09909510148,1.028764582,1.723437628,0,0.001063829787,0.0734451343,1.649992494,-1,0.09909510148,0,1.602117322,0,0.0006218905473,0.0219530604,1.580164262
9/20/1985,28.72,27.96,-0.02646239554,14,-0.02328080229,0,2/27/2015,49.76,0.0168624479,0.03150912106,0.02113074268,0.6523118376,1.291933962,-1.0,-0.02113074268,1.176558826,1.852425717,-1.0,-0.02113074268,1.007026022,1.702306886,0,0.001044568245,0.0734451343,1.628861751,-1,-0.02113074268,0,1.580986579,0,0.0006028938907,0.0219530604,1.559033519
9/23/1985,28.05,27.48,-0.02032085561,15,-0.02328080229,0,3/31/2015,47.6,0.04950936664,-0.04340836013,-0.06027080803,0.612996476,1.231663154,-1.0,0.06027080803,1.247470977,1.912696525,-1.0,0.06027080803,1.067720294,1.762577694,0,0.001069518717,0.0734451343,1.689132559,-1,0.06027080803,0,1.641257387,0,0.0006302521008,0.0219530604,1.619304327
9/24/1985,28.23,27.7,-0.01877435352,16,-0.02328080229,0,4/30/2015,59.63,0.02305373293,0.2527310924,0.2032217258,0.7375706778,1.43488488,-1.0,-0.2032217258,0.993957772,1.709474799,-1.0,-0.2032217258,0.8507363333,1.559355968,0,0.001062699256,0.0734451343,1.485910834,-1,-0.2032217258,0,1.438035662,0,0.0005031024652,0.0219530604,1.416082601
9/25/1985,28.42,27.82,-0.02111189303,17,-0.02328080229,0,5/29/2015,60.3,0.01603206413,0.01123595506,-0.01181777788,0.7288542314,1.423067102,1.0,-0.01181777788,0.9822113998,1.697657021,-1.0,0.01181777788,0.8607901463,1.571173746,0,0.001055594652,0.0734451343,1.497728611,-1,0.01181777788,0,1.44985344,0,0.0004975124378,0.0219530604,1.427900379
9/26/1985,28.9,28.39,-0.01764705882,18,-0.02328080229,0,6/30/2015,59.47,0.007338225484,-0.01376451078,-0.02979657491,0.7071368717,1.393270527,1.0,-0.02979657491,0.9529448643,1.667860446,-1.0,0.02979657491,0.8864387444,1.600970321,0,0.001038062284,0.0734451343,1.527525186,-1,0.02979657491,0,1.479650014,0,0.0005044560282,0.0219530604,1.457696954
9/27/1985,28.93,28.44,-0.01693743519,19,-0.02328080229,0,7/31/2015,47.12,0.007391558063,-0.2076677316,-0.2150059571,0.5550982318,1.17826457,1.0,-0.2150059571,0.7480560416,1.452854489,1.0,-0.2150059571,0.6958491337,1.385964364,2,0.001036985828,0.07551910596,1.310445258,-1,0.2150059571,0,1.694655972,0,0.000636672326,0.0219530604,1.672702911
9/30/1985,29.08,28.63,-0.01547455296,20,-0.02328080229,1,8/31/2015,49.2,0.01435294118,0.0441426146,0.03675105654,0.5754986783,1.215015626,-1.0,-0.03675105654,0.7205641918,1.416103433,-1.0,-0.03675105654,0.6702759429,1.349213307,2,0.001031636864,0.07758237969,1.271630927,-1,-0.03675105654,0,1.657904915,0,0.0006097560976,0.0219530604,1.635951855
10/1/1985,29.03,28.57,-0.01584567689,1,-0.02328080229,0,9/30/2015,45.09,0.009194886746,-0.08353658537,-0.09788952654,0.5191633851,1.1171261,-1.0,0.09788952654,0.7910998793,1.513992959,-1.0,0.09788952654,0.7358889376,1.447102834,0,0.00103341371,0.07758237969,1.369520454,1,-0.09788952654,0,1.560015388,2,0.0006653359947,0.02328373239,1.536731656
10/2/1985,29.26,28.83,-0.01469583049,2,-0.02328080229,0,10/30/2015,46.59,0.01056489866,0.03326679973,0.02407191299,0.531660641,1.141198013,-1.0,-0.02407191299,0.7720565919,1.489921046,-1.0,-0.02407191299,0.7181746831,1.423030921,0,0.001025290499,0.07758237969,1.345448541,1,0.02407191299,0,1.584087301,0,0.0006439150032,0.02328373239,1.560803569
10/3/1985,29.31,28.77,-0.01842374616,3,-0.02328080229,0,11/30/2015,41.65,0.02515572592,-0.1060313372,-0.1165962359,0.4696710115,1.024601777,-1.0,0.1165962359,0.8620754844,1.606517282,-1.0,0.1165962359,0.8019111478,1.539627156,0,0.001023541453,0.07758237969,1.462044777,1,-0.1165962359,0,1.467491066,0,0.0007202881152,0.02328373239,1.444207333
10/4/1985,29.0,28.37,-0.02172413793,4,-0.02328080229,0,12/31/2015,37.04,0.03552740292,-0.1106842737,-0.1358399996,0.4058709014,0.8887617771,-1.0,0.1358399996,0.9791798178,1.742357282,-1.0,0.1358399996,0.9108427578,1.675467156,0,0.001034482759,0.07758237969,1.597884776,-1,0.1358399996,0,1.603331065,2,0.0008099352052,0.0249036028,1.578427462
10/7/1985,29.16,28.52,-0.0219478738,5,-0.02328080229,0,1/29/2016,33.62,0.03297076818,-0.09233261339,-0.1278600163,0.3539762414,0.7609017608,-1.0,0.1278600163,1.104377765,1.870217298,-1.0,0.1278600163,1.027303128,1.803327172,0,0.001028806584,0.07758237969,1.725744793,-1,0.1278600163,0,1.731191082,0,0.0008923259964,0.0249036028,1.706287479
10/8/1985,29.27,28.62,-0.02220703792,6,-0.02328080229,0,2/29/2016,33.75,0.08389945652,0.003866745985,-0.0291040222,0.343674109,0.7317977386,-1.0,0.0291040222,1.1365196,1.89932132,-1.0,0.0291040222,1.057201781,1.832431195,0,0.001024940212,0.07758237969,1.754848815,-1,0.0291040222,0,1.760295104,0,0.0008888888889,0.0249036028,1.735391501
10/9/1985,28.98,28.3,-0.02346445825,7,-0.02328080229,0,3/31/2016,38.34,0.04464766003,0.136,0.05210054348,0.3615797168,0.7838982821,-1.0,-0.05210054348,1.077306311,1.847220777,-1.0,-0.05210054348,1.002120993,1.780330651,0,0.001035196687,0.07758237969,1.702748271,-1,-0.05210054348,0,1.70819456,0,0.0007824726135,0.0249036028,1.683290957
